"Year","Number","Name","Temperature","Humidity","WindSpeed","WeekDay","Months"
2020,507,"Rutland Reserve",11.875,64.75,13.08333333,"Wednesday","Mar"
2020,1676,"South Hagley Park",11.875,64.75,13.08333333,"Wednesday","Mar"
2020,287,"Sparks Road",11.875,64.75,13.08333333,"Wednesday","Mar"
2020,605,"Collins Street",11.875,64.75,13.08333333,"Wednesday","Mar"
2020,404,"Travis Road",11.875,64.75,13.08333333,"Wednesday","Mar"
2017,122,"Heaton St",10.41666667,89.66666667,5.5,"Tuesday","Apr"
2017,174,"Marshland Rd",10.41666667,89.66666667,5.5,"Tuesday","Apr"
2017,74,"Buckleys Rd",10.41666667,89.66666667,5.5,"Tuesday","Apr"
2017,369,"Lincoln Rd",10.41666667,89.66666667,5.5,"Tuesday","Apr"
2017,1061,"North Hagley Park",10.41666667,89.66666667,5.5,"Tuesday","Apr"
2017,185,"Main Rd shared path",10.41666667,89.66666667,5.5,"Tuesday","Apr"
2017,351,"Cashmere Rd",10.41666667,89.66666667,5.5,"Tuesday","Apr"
2018,210,"Papanui Rd",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,138,"Heaton St",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,169,"Marshland Rd",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,52,"Main North Rd",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,54,"Yaldhurst Rd",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,64,"Buckleys Rd",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,94,"Worcester St",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,362,"Lincoln Rd",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,460,"Main Rd total cyclists",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,1201,"North Hagley Park",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,471,"St Asaph St",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,324,"Main Rd on-road",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,162,"Main Rd shared path",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,545,"Cashmere Rd",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,688,"Railway Cwy",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,219,"Rutland Reserve",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2018,1550,"South Hagley Park",8.916666667,64.33333333,17.16666667,"Wednesday","Apr"
2019,790,"Eco Display towards Antigua",8.833333333,82.41666667,12,"Thursday","Apr"
2019,662,"Eco Display towards Rolleston Ave",8.833333333,82.41666667,12,"Thursday","Apr"
2019,90,"Heaton St",8.833333333,82.41666667,12,"Thursday","Apr"
2019,158,"Marshland Rd",8.833333333,82.41666667,12,"Thursday","Apr"
2019,40,"Main North Rd",8.833333333,82.41666667,12,"Thursday","Apr"
2019,248,"Colombo St North",8.833333333,82.41666667,12,"Thursday","Apr"
2019,53,"Yaldhurst Rd",8.833333333,82.41666667,12,"Thursday","Apr"
2019,76,"Buckleys Rd",8.833333333,82.41666667,12,"Thursday","Apr"
2019,105,"Worcester St",8.833333333,82.41666667,12,"Thursday","Apr"
2019,360,"Lincoln Rd",8.833333333,82.41666667,12,"Thursday","Apr"
2019,481,"Main Rd total cyclists",8.833333333,82.41666667,12,"Thursday","Apr"
2019,1452,"Eco Display Total Counts",8.833333333,82.41666667,12,"Thursday","Apr"
2019,421,"Antigua Street",8.833333333,82.41666667,12,"Thursday","Apr"
2019,148,"Linwood Ave Shared Path",8.833333333,82.41666667,12,"Thursday","Apr"
2019,1141,"North Hagley Park",8.833333333,82.41666667,12,"Thursday","Apr"
2019,246,"Southern Mwy",8.833333333,82.41666667,12,"Thursday","Apr"
2019,316,"Cashmere Rd",8.833333333,82.41666667,12,"Thursday","Apr"
2019,591,"Railway Cwy",8.833333333,82.41666667,12,"Thursday","Apr"
2019,1544,"Eco Display Sensor 1",8.833333333,82.41666667,12,"Thursday","Apr"
2019,1393,"Eco Display Sensor 2",8.833333333,82.41666667,12,"Thursday","Apr"
2019,262,"Rutland Reserve",8.833333333,82.41666667,12,"Thursday","Apr"
2019,1330,"South Hagley Park",8.833333333,82.41666667,12,"Thursday","Apr"
2019,90,"Sparks Road",8.833333333,82.41666667,12,"Thursday","Apr"
2019,432,"Collins Street",8.833333333,82.41666667,12,"Thursday","Apr"
2020,193,"Papanui Rd",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,471,"Eco Display towards Antigua",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,96,"Marshland Rd",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,80,"Main North Rd",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,206,"Colombo St North",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,145,"Yaldhurst Rd",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,57,"Buckleys Rd",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,55,"Worcester St",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,143,"Lincoln Rd",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,1217,"Main Rd total cyclists",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,247,"Antigua Street",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,285,"Linwood Ave Shared Path",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,1047,"North Hagley Park",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,622,"Main Rd on-road",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,595,"Main Rd shared path",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,609,"Southern Mwy",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,909,"Cashmere Rd",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,732,"Railway Cwy",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,262,"University Dr",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,1215,"Eco Display Sensor 1",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,1104,"Eco Display Sensor 2",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,73,"Charles St Shared Path",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,603,"Rutland Reserve",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,1010,"South Hagley Park",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,673,"Sparks Road",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,355,"Collins Street",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2020,113,"Travis Road",13.29166667,69.45833333,22.66666667,"Saturday","Apr"
2017,135,"Heaton St",8.75,90.25,17.58333333,"Thursday","May"
2017,115,"Marshland Rd",8.75,90.25,17.58333333,"Thursday","May"
2017,54,"Buckleys Rd",8.75,90.25,17.58333333,"Thursday","May"
2017,382,"Lincoln Rd",8.75,90.25,17.58333333,"Thursday","May"
2017,263,"Main Rd total cyclists",8.75,90.25,17.58333333,"Thursday","May"
2017,838,"North Hagley Park",8.75,90.25,17.58333333,"Thursday","May"
2017,179,"Main Rd on-road",8.75,90.25,17.58333333,"Thursday","May"
2017,84,"Main Rd shared path",8.75,90.25,17.58333333,"Thursday","May"
2017,218,"Cashmere Rd",8.75,90.25,17.58333333,"Thursday","May"
2018,201,"Papanui Rd",6.875,65.875,11.875,"Friday","May"
2018,908,"Eco Display towards Antigua",6.875,65.875,11.875,"Friday","May"
2018,735,"Eco Display towards Rolleston Ave",6.875,65.875,11.875,"Friday","May"
2018,167,"Marshland Rd",6.875,65.875,11.875,"Friday","May"
2018,118,"Main North Rd",6.875,65.875,11.875,"Friday","May"
2018,229,"Colombo St North",6.875,65.875,11.875,"Friday","May"
2018,58,"Yaldhurst Rd",6.875,65.875,11.875,"Friday","May"
2018,98,"Worcester St",6.875,65.875,11.875,"Friday","May"
2018,374,"Lincoln Rd",6.875,65.875,11.875,"Friday","May"
2018,470,"Main Rd total cyclists",6.875,65.875,11.875,"Friday","May"
2018,1747,"Eco Display Total Counts",6.875,65.875,11.875,"Friday","May"
2018,476,"St Asaph St",6.875,65.875,11.875,"Friday","May"
2018,297,"Main Rd on-road",6.875,65.875,11.875,"Friday","May"
2018,176,"Main Rd shared path",6.875,65.875,11.875,"Friday","May"
2018,533,"Cashmere Rd",6.875,65.875,11.875,"Friday","May"
2018,766,"University Dr",6.875,65.875,11.875,"Friday","May"
2018,1550,"Eco Display Sensor 2",6.875,65.875,11.875,"Friday","May"
2018,293,"Rutland Reserve",6.875,65.875,11.875,"Friday","May"
2018,1437,"South Hagley Park",6.875,65.875,11.875,"Friday","May"
2019,67,"Papanui Rd",6.75,64.5,17.66666667,"Saturday","May"
2019,308,"Eco Display towards Antigua",6.75,64.5,17.66666667,"Saturday","May"
2019,290,"Eco Display towards Rolleston Ave",6.75,64.5,17.66666667,"Saturday","May"
2019,45,"Heaton St",6.75,64.5,17.66666667,"Saturday","May"
2019,111,"Marshland Rd",6.75,64.5,17.66666667,"Saturday","May"
2019,125,"Colombo St North",6.75,64.5,17.66666667,"Saturday","May"
2019,67,"Buckleys Rd",6.75,64.5,17.66666667,"Saturday","May"
2019,56,"Worcester St",6.75,64.5,17.66666667,"Saturday","May"
2019,208,"Lincoln Rd",6.75,64.5,17.66666667,"Saturday","May"
2019,719,"Main Rd total cyclists",6.75,64.5,17.66666667,"Saturday","May"
2019,160,"Antigua Street",6.75,64.5,17.66666667,"Saturday","May"
2019,104,"Linwood Ave Shared Path",6.75,64.5,17.66666667,"Saturday","May"
2019,224,"St Asaph St",6.75,64.5,17.66666667,"Saturday","May"
2019,222,"Main Rd shared path",6.75,64.5,17.66666667,"Saturday","May"
2019,155,"Southern Mwy",6.75,64.5,17.66666667,"Saturday","May"
2019,695,"Cashmere Rd",6.75,64.5,17.66666667,"Saturday","May"
2019,362,"Railway Cwy",6.75,64.5,17.66666667,"Saturday","May"
2019,306,"University Dr",6.75,64.5,17.66666667,"Saturday","May"
2019,626,"Eco Display Sensor 1",6.75,64.5,17.66666667,"Saturday","May"
2019,563,"Eco Display Sensor 2",6.75,64.5,17.66666667,"Saturday","May"
2019,199,"Rutland Reserve",6.75,64.5,17.66666667,"Saturday","May"
2019,85,"Sparks Road",6.75,64.5,17.66666667,"Saturday","May"
2019,214,"Collins Street",6.75,64.5,17.66666667,"Saturday","May"
2019,21,"Travis Road",6.75,64.5,17.66666667,"Saturday","May"
2020,136,"Papanui Rd",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,664,"Eco Display towards Antigua",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,634,"Eco Display towards Rolleston Ave",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,120,"Heaton St",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,117,"Marshland Rd",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,75,"Main North Rd",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,198,"Colombo St North",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,59,"Yaldhurst Rd",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,58,"Buckleys Rd",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,82,"Worcester St",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,255,"Lincoln Rd",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,369,"Antigua Street",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,152,"Linwood Ave Shared Path",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,1124,"North Hagley Park",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,391,"St Asaph St",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,287,"Main Rd on-road",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,238,"Main Rd shared path",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,304,"Southern Mwy",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,791,"Railway Cwy",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,349,"University Dr",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,1323,"Eco Display Sensor 1",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,1276,"Eco Display Sensor 2",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,113,"Charles St Shared Path",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,1087,"South Hagley Park",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,289,"Sparks Road",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,395,"Collins Street",6.916666667,80.70833333,8.666666667,"Monday","May"
2020,389,"Travis Road",6.916666667,80.70833333,8.666666667,"Monday","May"
2017,48,"Heaton St",6,74.66666667,9.916666667,"Sunday","Jun"
2017,95,"Marshland Rd",6,74.66666667,9.916666667,"Sunday","Jun"
2017,538,"Main Rd total cyclists",6,74.66666667,9.916666667,"Sunday","Jun"
2017,310,"Main Rd on-road",6,74.66666667,9.916666667,"Sunday","Jun"
2017,228,"Main Rd shared path",6,74.66666667,9.916666667,"Sunday","Jun"
2017,533,"Cashmere Rd",6,74.66666667,9.916666667,"Sunday","Jun"
2018,158,"Papanui Rd",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,721,"Eco Display towards Antigua",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,702,"Eco Display towards Rolleston Ave",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,131,"Marshland Rd",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,72,"Main North Rd",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,194,"Colombo St North",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,55,"Yaldhurst Rd",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,70,"Buckleys Rd",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,69,"Worcester St",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,298,"Main Rd total cyclists",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,1562,"Eco Display Total Counts",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,1050,"North Hagley Park",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,391,"St Asaph St",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,200,"Main Rd on-road",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,292,"Southern Mwy",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,372,"Cashmere Rd",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,690,"Railway Cwy",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,420,"University Dr",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,1566,"Eco Display Sensor 1",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,1302,"Eco Display Sensor 2",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,233,"Rutland Reserve",7.083333333,91.58333333,8.5,"Monday","Jun"
2018,1378,"South Hagley Park",7.083333333,91.58333333,8.5,"Monday","Jun"
2019,193,"Papanui Rd",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,797,"Eco Display towards Rolleston Ave",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,128,"Heaton St",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,153,"Marshland Rd",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,258,"Colombo St North",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,46,"Yaldhurst Rd",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,67,"Buckleys Rd",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,112,"Worcester St",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,340,"Main Rd total cyclists",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,1639,"Eco Display Total Counts",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,517,"Antigua Street",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,138,"Linwood Ave Shared Path",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,1380,"North Hagley Park",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,402,"St Asaph St",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,205,"Main Rd on-road",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,135,"Main Rd shared path",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,320,"Southern Mwy",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,307,"Cashmere Rd",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,857,"Railway Cwy",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,1680,"Eco Display Sensor 1",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,1595,"Eco Display Sensor 2",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,316,"Rutland Reserve",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,1377,"South Hagley Park",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2019,283,"Travis Road",5.916666667,79.95833333,21.875,"Tuesday","Jun"
2020,86,"Papanui Rd",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,408,"Eco Display towards Antigua",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,5,"Heaton St",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,76,"Marshland Rd",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,37,"Main North Rd",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,118,"Colombo St North",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,21,"Yaldhurst Rd",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,59,"Worcester St",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,227,"Lincoln Rd",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,154,"Main Rd total cyclists",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,790,"Eco Display Total Counts",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,283,"Antigua Street",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,56,"Linwood Ave Shared Path",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,579,"North Hagley Park",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,287,"St Asaph St",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,111,"Main Rd on-road",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,43,"Main Rd shared path",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,131,"Cashmere Rd",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,309,"Railway Cwy",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,193,"University Dr",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,807,"Eco Display Sensor 1",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,67,"Charles St Shared Path",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,741,"South Hagley Park",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,60,"Sparks Road",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,278,"Collins Street",7.416666667,92.08333333,30.5,"Thursday","Jun"
2020,124,"Travis Road",7.416666667,92.08333333,30.5,"Thursday","Jun"
2016,127,"Marshland Rd",7.625,70.875,35.41666667,"Monday","Jul"
2016,36,"Buckleys Rd",7.625,70.875,35.41666667,"Monday","Jul"
2016,211,"Lincoln Rd",7.625,70.875,35.41666667,"Monday","Jul"
2016,203,"Main Rd total cyclists",7.625,70.875,35.41666667,"Monday","Jul"
2016,591,"North Hagley Park",7.625,70.875,35.41666667,"Monday","Jul"
2016,147,"Main Rd on-road",7.625,70.875,35.41666667,"Monday","Jul"
2016,56,"Main Rd shared path",7.625,70.875,35.41666667,"Monday","Jul"
2017,167,"Papanui Rd",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,111,"Heaton St",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,160,"Marshland Rd",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,59,"Main North Rd",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,150,"Colombo St North",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,58,"Yaldhurst Rd",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,323,"Lincoln Rd",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,331,"Main Rd total cyclists",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,340,"St Asaph St",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,211,"Main Rd on-road",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,120,"Main Rd shared path",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,257,"Southern Mwy",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,467,"Railway Cwy",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,420,"University Dr",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,122,"Rutland Reserve",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2017,1109,"South Hagley Park",7.083333333,90.83333333,12.58333333,"Tuesday","Jul"
2018,149,"Papanui Rd",6,70.25,9.041666667,"Wednesday","Jul"
2018,697,"Eco Display towards Antigua",6,70.25,9.041666667,"Wednesday","Jul"
2018,619,"Eco Display towards Rolleston Ave",6,70.25,9.041666667,"Wednesday","Jul"
2018,122,"Heaton St",6,70.25,9.041666667,"Wednesday","Jul"
2018,163,"Marshland Rd",6,70.25,9.041666667,"Wednesday","Jul"
2018,48,"Main North Rd",6,70.25,9.041666667,"Wednesday","Jul"
2018,210,"Colombo St North",6,70.25,9.041666667,"Wednesday","Jul"
2018,56,"Yaldhurst Rd",6,70.25,9.041666667,"Wednesday","Jul"
2018,81,"Buckleys Rd",6,70.25,9.041666667,"Wednesday","Jul"
2018,73,"Worcester St",6,70.25,9.041666667,"Wednesday","Jul"
2018,300,"Lincoln Rd",6,70.25,9.041666667,"Wednesday","Jul"
2018,505,"Main Rd total cyclists",6,70.25,9.041666667,"Wednesday","Jul"
2018,1316,"Eco Display Total Counts",6,70.25,9.041666667,"Wednesday","Jul"
2018,1078,"North Hagley Park",6,70.25,9.041666667,"Wednesday","Jul"
2018,394,"St Asaph St",6,70.25,9.041666667,"Wednesday","Jul"
2018,302,"Main Rd on-road",6,70.25,9.041666667,"Wednesday","Jul"
2018,203,"Main Rd shared path",6,70.25,9.041666667,"Wednesday","Jul"
2018,315,"Southern Mwy",6,70.25,9.041666667,"Wednesday","Jul"
2018,398,"Cashmere Rd",6,70.25,9.041666667,"Wednesday","Jul"
2018,564,"Railway Cwy",6,70.25,9.041666667,"Wednesday","Jul"
2018,688,"University Dr",6,70.25,9.041666667,"Wednesday","Jul"
2018,1369,"Eco Display Sensor 1",6,70.25,9.041666667,"Wednesday","Jul"
2018,1280,"Eco Display Sensor 2",6,70.25,9.041666667,"Wednesday","Jul"
2018,220,"Rutland Reserve",6,70.25,9.041666667,"Wednesday","Jul"
2018,1126,"South Hagley Park",6,70.25,9.041666667,"Wednesday","Jul"
2019,144,"Papanui Rd",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,732,"Eco Display towards Antigua",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,681,"Eco Display towards Rolleston Ave",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,84,"Heaton St",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,142,"Marshland Rd",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,36,"Main North Rd",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,212,"Colombo St North",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,45,"Yaldhurst Rd",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,78,"Buckleys Rd",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,261,"Lincoln Rd",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,503,"Main Rd total cyclists",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,1413,"Eco Display Total Counts",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,423,"Antigua Street",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,139,"Linwood Ave Shared Path",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,1121,"North Hagley Park",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,401,"St Asaph St",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,310,"Main Rd on-road",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,193,"Main Rd shared path",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,254,"Southern Mwy",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,314,"Cashmere Rd",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,788,"University Dr",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,1458,"Eco Display Sensor 1",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,200,"Rutland Reserve",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,121,"Sparks Road",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2019,420,"Collins Street",5.166666667,84.95833333,12.20833333,"Thursday","Jul"
2020,38,"Papanui Rd",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,139,"Eco Display towards Rolleston Ave",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,31,"Heaton St",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,78,"Marshland Rd",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,10,"Main North Rd",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,45,"Colombo St North",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,19,"Yaldhurst Rd",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,48,"Buckleys Rd",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,45,"Worcester St",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,278,"Main Rd total cyclists",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,273,"Eco Display Total Counts",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,72,"Antigua Street",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,51,"Linwood Ave Shared Path",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,226,"North Hagley Park",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,135,"St Asaph St",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,163,"Main Rd on-road",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,115,"Main Rd shared path",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,209,"Cashmere Rd",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,179,"Railway Cwy",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,281,"Eco Display Sensor 1",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,23,"Charles St Shared Path",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,66,"Rutland Reserve",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,316,"South Hagley Park",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,68,"Sparks Road",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2020,14,"Travis Road",6.958333333,94.08333333,14.04166667,"Saturday","Jul"
2016,233,"Main Rd on-road",6.75,86.25,8.666666667,"Thursday","Aug"
2016,86,"Main Rd shared path",6.75,86.25,8.666666667,"Thursday","Aug"
