"Hour","Year","Location","Temperature","Humidity","WindSpeed","Week","Percentage_Occupied","Months"
11,2020,"Lichfield St ",8,68,8,"Weekday",64,"May"
11,2020,"St Asaph St",8,68,8,"Weekday",46,"May"
11,2020,"Hereford St",8,68,8,"Weekday",40,"May"
12,2020,"The Crossing",11,65,9,"Weekday",41,"May"
12,2020,"Hereford St",11,65,9,"Weekday",40,"May"
12,2020,"Lichfield",11,65,9,"Weekday",93,"May"
12,2020,"Lichfield St ",11,65,9,"Weekday",45,"May"
12,2020,"St Asaph St",11,65,9,"Weekday",43,"May"
13,2020,"Art gallery",12,61,11,"Weekday",62,"May"
13,2020,"The Crossing",12,61,11,"Weekday",41,"May"
13,2020,"Lichfield",12,61,11,"Weekday",93,"May"
13,2020,"St Asaph St",12,61,11,"Weekday",49,"May"
13,2020,"Hereford St",12,61,11,"Weekday",40,"May"
14,2020,"The Crossing",13,58,12,"Weekday",34,"May"
14,2020,"St Asaph St",13,58,12,"Weekday",46,"May"
14,2020,"Art gallery",13,58,12,"Weekday",69,"May"
14,2020,"Lichfield St ",13,58,12,"Weekday",55,"May"
14,2020,"Hereford St",13,58,12,"Weekday",37,"May"
15,2020,"St Asaph St",13,57,13,"Weekday",34,"May"
15,2020,"Lichfield St ",13,57,13,"Weekday",45,"May"
15,2020,"Lichfield",13,57,13,"Weekday",93,"May"
15,2020,"Art gallery",13,57,13,"Weekday",70,"May"
15,2020,"The Crossing",13,57,13,"Weekday",27,"May"
15,2020,"Hereford St",13,57,13,"Weekday",36,"May"
16,2020,"Hereford St",13,59,13,"Weekday",34,"May"
16,2020,"The Crossing",13,59,13,"Weekday",22,"May"
16,2020,"Lichfield St ",13,59,13,"Weekday",55,"May"
16,2020,"St Asaph St",13,59,13,"Weekday",34,"May"
17,2020,"Lichfield St ",12,66,12,"Weekday",64,"May"
17,2020,"St Asaph St",12,66,12,"Weekday",37,"May"
17,2020,"Lichfield",12,66,12,"Weekday",93,"May"
17,2020,"Art gallery",12,66,12,"Weekday",72,"May"
18,2020,"The Crossing",10,76,8,"Weekday",8,"May"
18,2020,"Lichfield",10,76,8,"Weekday",93,"May"
18,2020,"Art gallery",10,76,8,"Weekday",73,"May"
18,2020,"Lichfield St ",10,76,8,"Weekday",64,"May"
18,2020,"Hereford St",10,76,8,"Weekday",17,"May"
18,2020,"St Asaph St",10,76,8,"Weekday",36,"May"
19,2020,"Art gallery",10,78,7,"Weekday",73,"May"
19,2020,"St Asaph St",10,78,7,"Weekday",26,"May"
19,2020,"The Crossing",10,78,7,"Weekday",7,"May"
19,2020,"Lichfield",10,78,7,"Weekday",93,"May"
19,2020,"Hereford St",10,78,7,"Weekday",17,"May"
20,2020,"The Crossing",9,84,6,"Weekday",7,"May"
20,2020,"Hereford St",9,84,6,"Weekday",13,"May"
20,2020,"Art gallery",9,84,6,"Weekday",73,"May"
20,2020,"Lichfield",9,84,6,"Weekday",93,"May"
20,2020,"Lichfield St ",9,84,6,"Weekday",64,"May"
21,2020,"Lichfield St ",10,83,7,"Weekday",67,"May"
21,2020,"Art gallery",10,83,7,"Weekday",73,"May"
21,2020,"The Crossing",10,83,7,"Weekday",6,"May"
21,2020,"Lichfield",10,83,7,"Weekday",93,"May"
21,2020,"Hereford St",10,83,7,"Weekday",12,"May"
22,2020,"The Crossing",9,85,8,"Weekday",6,"May"
22,2020,"Lichfield",9,85,8,"Weekday",93,"May"
22,2020,"Lichfield St ",9,85,8,"Weekday",64,"May"
22,2020,"Hereford St",9,85,8,"Weekday",12,"May"
22,2020,"St Asaph St",9,85,8,"Weekday",19,"May"
23,2020,"Art gallery",9,87,9,"Weekday",73,"May"
23,2020,"St Asaph St",9,87,9,"Weekday",17,"May"
23,2020,"Lichfield",9,87,9,"Weekday",93,"May"
23,2020,"Lichfield St ",9,87,9,"Weekday",36,"May"
23,2020,"Hereford St",9,87,9,"Weekday",12,"May"
0,2020,"Art gallery",9,89,9,"Weekday",73,"May"
0,2020,"The Crossing",9,89,9,"Weekday",6,"May"
0,2020,"Lichfield St ",9,89,9,"Weekday",27,"May"
0,2020,"St Asaph St",9,89,9,"Weekday",17,"May"
0,2020,"Lichfield",9,89,9,"Weekday",25,"May"
0,2020,"Hereford St",9,89,9,"Weekday",12,"May"
1,2020,"Lichfield",9,91,10,"Weekday",0,"May"
1,2020,"Art gallery",9,91,10,"Weekday",73,"May"
1,2020,"Lichfield St ",9,91,10,"Weekday",25,"May"
1,2020,"Hereford St",9,91,10,"Weekday",12,"May"
2,2020,"Art gallery",9,90,10,"Weekday",73,"May"
2,2020,"The Crossing",9,90,10,"Weekday",6,"May"
2,2020,"Hereford St",9,90,10,"Weekday",12,"May"
2,2020,"Lichfield St ",9,90,10,"Weekday",25,"May"
3,2020,"Lichfield",9,89,10,"Weekday",0,"May"
3,2020,"Lichfield St ",9,89,10,"Weekday",25,"May"
3,2020,"St Asaph St",9,89,10,"Weekday",17,"May"
3,2020,"The Crossing",9,89,10,"Weekday",5,"May"
3,2020,"Hereford St",9,89,10,"Weekday",12,"May"
3,2020,"Art gallery",9,89,10,"Weekday",73,"May"
4,2020,"The Crossing",9,88,10,"Weekday",5,"May"
4,2020,"Lichfield St ",9,88,10,"Weekday",25,"May"
4,2020,"Art gallery",9,88,10,"Weekday",73,"May"
4,2020,"St Asaph St",9,88,10,"Weekday",17,"May"
4,2020,"Hereford St",9,88,10,"Weekday",12,"May"
4,2020,"Lichfield",9,88,10,"Weekday",1,"May"
5,2020,"Art gallery",9,88,9,"Weekday",73,"May"
5,2020,"The Crossing",9,88,9,"Weekday",5,"May"
5,2020,"St Asaph St",9,88,9,"Weekday",29,"May"
5,2020,"Hereford St",9,88,9,"Weekday",12,"May"
6,2020,"Art gallery",9,88,8,"Weekday",73,"May"
6,2020,"Lichfield St ",9,88,8,"Weekday",27,"May"
7,2020,"Lichfield",9,86,8,"Weekday",27,"May"
7,2020,"Lichfield St ",9,86,8,"Weekday",27,"May"
7,2020,"Hereford St",9,86,8,"Weekday",14,"May"
7,2020,"The Crossing",9,86,8,"Weekday",7,"May"
8,2020,"The Crossing",8,86,6,"Weekday",11,"May"
8,2020,"St Asaph St",8,86,6,"Weekday",46,"May"
8,2020,"Lichfield St ",8,86,6,"Weekday",27,"May"
9,2020,"The Crossing",8,86,5,"Weekday",19,"May"
9,2020,"Art gallery",8,86,5,"Weekday",80,"May"
9,2020,"Lichfield St ",8,86,5,"Weekday",45,"May"
9,2020,"St Asaph St",8,86,5,"Weekday",51,"May"
9,2020,"Lichfield",8,86,5,"Weekday",83,"May"
9,2020,"Hereford St",8,86,5,"Weekday",36,"May"
10,2020,"The Crossing",9,82,5,"Weekday",31,"May"
10,2020,"Lichfield",9,82,5,"Weekday",92,"May"
10,2020,"St Asaph St",9,82,5,"Weekday",46,"May"
10,2020,"Hereford St",9,82,5,"Weekday",41,"May"
11,2020,"Lichfield",9,81,4,"Weekday",93,"May"
11,2020,"Art gallery",9,81,4,"Weekday",99,"May"
11,2020,"Lichfield St ",9,81,4,"Weekday",55,"May"
11,2020,"St Asaph St",9,81,4,"Weekday",49,"May"
11,2020,"Hereford St",9,81,4,"Weekday",42,"May"
12,2020,"The Crossing",9,80,5,"Weekday",50,"May"
12,2020,"Hereford St",9,80,5,"Weekday",42,"May"
12,2020,"Lichfield",9,80,5,"Weekday",93,"May"
12,2020,"Art gallery",9,80,5,"Weekday",100,"May"
12,2020,"Lichfield St ",9,80,5,"Weekday",55,"May"
12,2020,"St Asaph St",9,80,5,"Weekday",54,"May"
13,2020,"Lichfield St ",10,78,6,"Weekday",50,"May"
14,2020,"The Crossing",10,72,9,"Weekday",42,"May"
14,2020,"St Asaph St",10,72,9,"Weekday",57,"May"
14,2020,"Art gallery",10,72,9,"Weekday",100,"May"
14,2020,"Lichfield St ",10,72,9,"Weekday",50,"May"
14,2020,"Hereford St",10,72,9,"Weekday",40,"May"
15,2020,"St Asaph St",11,68,11,"Weekday",40,"May"
15,2020,"Lichfield St ",11,68,11,"Weekday",45,"May"
15,2020,"Lichfield",11,68,11,"Weekday",93,"May"
15,2020,"Art gallery",11,68,11,"Weekday",100,"May"
15,2020,"The Crossing",11,68,11,"Weekday",31,"May"
16,2020,"Hereford St",11,66,13,"Weekday",35,"May"
16,2020,"Art gallery",11,66,13,"Weekday",87,"May"
16,2020,"The Crossing",11,66,13,"Weekday",22,"May"
16,2020,"Lichfield St ",11,66,13,"Weekday",55,"May"
16,2020,"St Asaph St",11,66,13,"Weekday",40,"May"
16,2020,"Lichfield",11,66,13,"Weekday",93,"May"
17,2020,"Lichfield St ",11,68,16,"Weekday",55,"May"
17,2020,"St Asaph St",11,68,16,"Weekday",51,"May"
17,2020,"Lichfield",11,68,16,"Weekday",93,"May"
17,2020,"The Crossing",11,68,16,"Weekday",13,"May"
17,2020,"Hereford St",11,68,16,"Weekday",21,"May"
17,2020,"Art gallery",11,68,16,"Weekday",59,"May"
18,2020,"The Crossing",9,76,18,"Weekday",9,"May"
18,2020,"Lichfield",9,76,18,"Weekday",93,"May"
18,2020,"Lichfield St ",9,76,18,"Weekday",55,"May"
18,2020,"Hereford St",9,76,18,"Weekday",15,"May"
18,2020,"St Asaph St",9,76,18,"Weekday",51,"May"
19,2020,"Art gallery",6,93,19,"Weekday",60,"May"
19,2020,"St Asaph St",6,93,19,"Weekday",54,"May"
19,2020,"Lichfield",6,93,19,"Weekday",93,"May"
19,2020,"Lichfield St ",6,93,19,"Weekday",45,"May"
20,2020,"The Crossing",5,96,19,"Weekday",7,"May"
20,2020,"Hereford St",5,96,19,"Weekday",14,"May"
20,2020,"Art gallery",5,96,19,"Weekday",60,"May"
20,2020,"Lichfield",5,96,19,"Weekday",93,"May"
20,2020,"Lichfield St ",5,96,19,"Weekday",45,"May"
20,2020,"St Asaph St",5,96,19,"Weekday",40,"May"
21,2020,"Lichfield St ",4,97,19,"Weekday",36,"May"
21,2020,"Art gallery",4,97,19,"Weekday",60,"May"
21,2020,"Lichfield",4,97,19,"Weekday",93,"May"
21,2020,"Hereford St",4,97,19,"Weekday",13,"May"
21,2020,"St Asaph St",4,97,19,"Weekday",31,"May"
22,2020,"Lichfield",3,96,19,"Weekday",93,"May"
22,2020,"Lichfield St ",3,96,19,"Weekday",42,"May"
22,2020,"Art gallery",3,96,19,"Weekday",60,"May"
22,2020,"Hereford St",3,96,19,"Weekday",13,"May"
23,2020,"Art gallery",3,96,18,"Weekday",60,"May"
23,2020,"The Crossing",3,96,18,"Weekday",6,"May"
23,2020,"Lichfield",3,96,18,"Weekday",93,"May"
23,2020,"Hereford St",3,96,18,"Weekday",13,"May"
0,2020,"Art gallery",2,95,17,"Weekday",60,"May"
0,2020,"The Crossing",2,95,17,"Weekday",5,"May"
0,2020,"Lichfield St ",2,95,17,"Weekday",45,"May"
0,2020,"St Asaph St",2,95,17,"Weekday",22,"May"
0,2020,"Lichfield",2,95,17,"Weekday",24,"May"
0,2020,"Hereford St",2,95,17,"Weekday",13,"May"
1,2020,"Lichfield",2,91,14,"Weekday",0,"May"
1,2020,"The Crossing",2,91,14,"Weekday",5,"May"
1,2020,"Art gallery",2,91,14,"Weekday",60,"May"
1,2020,"Hereford St",2,91,14,"Weekday",12,"May"
2,2020,"Lichfield",1,89,14,"Weekday",0,"May"
2,2020,"The Crossing",1,89,14,"Weekday",6,"May"
2,2020,"Lichfield St ",1,89,14,"Weekday",45,"May"
3,2020,"Lichfield",1,87,14,"Weekday",0,"May"
3,2020,"Lichfield St ",1,87,14,"Weekday",42,"May"
3,2020,"St Asaph St",1,87,14,"Weekday",22,"May"
3,2020,"The Crossing",1,87,14,"Weekday",6,"May"
3,2020,"Hereford St",1,87,14,"Weekday",13,"May"
3,2020,"Art gallery",1,87,14,"Weekday",60,"May"
4,2020,"The Crossing",1,85,13,"Weekday",6,"May"
4,2020,"Art gallery",1,85,13,"Weekday",60,"May"
4,2020,"St Asaph St",1,85,13,"Weekday",23,"May"
4,2020,"Hereford St",1,85,13,"Weekday",13,"May"
4,2020,"Lichfield",1,85,13,"Weekday",1,"May"
5,2020,"Art gallery",1,82,12,"Weekday",60,"May"
5,2020,"Lichfield",1,82,12,"Weekday",3,"May"
5,2020,"The Crossing",1,82,12,"Weekday",6,"May"
5,2020,"St Asaph St",1,82,12,"Weekday",31,"May"
5,2020,"Hereford St",1,82,12,"Weekday",13,"May"
6,2020,"The Crossing",1,79,12,"Weekday",7,"May"
6,2020,"Hereford St",1,79,12,"Weekday",13,"May"
6,2020,"Art gallery",1,79,12,"Weekday",61,"May"
6,2020,"St Asaph St",1,79,12,"Weekday",46,"May"
6,2020,"Lichfield",1,79,12,"Weekday",11,"May"
7,2020,"Art gallery",0,78,11,"Weekday",74,"May"
7,2020,"St Asaph St",0,78,11,"Weekday",46,"May"
7,2020,"Lichfield St ",0,78,11,"Weekday",45,"May"
7,2020,"Hereford St",0,78,11,"Weekday",15,"May"
8,2020,"The Crossing",0,80,10,"Weekday",11,"May"
8,2020,"Hereford St",0,80,10,"Weekday",24,"May"
8,2020,"St Asaph St",0,80,10,"Weekday",46,"May"
8,2020,"Lichfield St ",0,80,10,"Weekday",45,"May"
8,2020,"Lichfield",0,80,10,"Weekday",67,"May"
9,2020,"The Crossing",0,80,9,"Weekday",17,"May"
9,2020,"Art gallery",0,80,9,"Weekday",92,"May"
9,2020,"Lichfield St ",0,80,9,"Weekday",55,"May"
9,2020,"St Asaph St",0,80,9,"Weekday",54,"May"
10,2020,"Art gallery",3,70,7,"Weekday",100,"May"
10,2020,"The Crossing",3,70,7,"Weekday",31,"May"
10,2020,"Lichfield",3,70,7,"Weekday",93,"May"
10,2020,"Hereford St",3,70,7,"Weekday",38,"May"
10,2020,"Lichfield St ",3,70,7,"Weekday",45,"May"
11,2020,"Lichfield",8,61,5,"Weekday",93,"May"
11,2020,"Art gallery",8,61,5,"Weekday",100,"May"
11,2020,"Lichfield St ",8,61,5,"Weekday",64,"May"
11,2020,"St Asaph St",8,61,5,"Weekday",54,"May"
11,2020,"The Crossing",8,61,5,"Weekday",45,"May"
12,2020,"The Crossing",11,60,4,"Weekday",59,"May"
12,2020,"Hereford St",11,60,4,"Weekday",44,"May"
12,2020,"Lichfield",11,60,4,"Weekday",93,"May"
12,2020,"Art gallery",11,60,4,"Weekday",100,"May"
12,2020,"Lichfield St ",11,60,4,"Weekday",55,"May"
12,2020,"St Asaph St",11,60,4,"Weekday",66,"May"
13,2020,"Lichfield St ",12,57,4,"Weekday",45,"May"
13,2020,"The Crossing",12,57,4,"Weekday",59,"May"
13,2020,"Lichfield",12,57,4,"Weekday",93,"May"
13,2020,"St Asaph St",12,57,4,"Weekday",60,"May"
13,2020,"Hereford St",12,57,4,"Weekday",40,"May"
14,2020,"The Crossing",13,53,5,"Weekday",46,"May"
14,2020,"Art gallery",13,53,5,"Weekday",100,"May"
14,2020,"Lichfield",13,53,5,"Weekday",93,"May"
14,2020,"Hereford St",13,53,5,"Weekday",37,"May"
15,2020,"Lichfield St ",14,53,6,"Weekday",64,"May"
15,2020,"Lichfield",14,53,6,"Weekday",93,"May"
15,2020,"Art gallery",14,53,6,"Weekday",100,"May"
15,2020,"The Crossing",14,53,6,"Weekday",38,"May"
15,2020,"Hereford St",14,53,6,"Weekday",36,"May"
16,2020,"Hereford St",13,54,8,"Weekday",32,"May"
16,2020,"Art gallery",13,54,8,"Weekday",28,"May"
16,2020,"Lichfield St ",13,54,8,"Weekday",45,"May"
16,2020,"St Asaph St",13,54,8,"Weekday",53,"May"
16,2020,"Lichfield",13,54,8,"Weekday",93,"May"
17,2020,"Lichfield St ",13,58,10,"Weekday",55,"May"
17,2020,"Lichfield",13,58,10,"Weekday",93,"May"
17,2020,"The Crossing",13,58,10,"Weekday",13,"May"
17,2020,"Art gallery",13,58,10,"Weekday",1,"May"
18,2020,"The Crossing",10,69,11,"Weekday",9,"May"
18,2020,"Art gallery",10,69,11,"Weekday",0,"May"
18,2020,"Hereford St",10,69,11,"Weekday",17,"May"
18,2020,"St Asaph St",10,69,11,"Weekday",43,"May"
19,2020,"Art gallery",8,77,12,"Weekday",0,"May"
19,2020,"St Asaph St",8,77,12,"Weekday",47,"May"
19,2020,"Lichfield St ",8,77,12,"Weekday",58,"May"
19,2020,"Hereford St",8,77,12,"Weekday",16,"May"
20,2020,"The Crossing",7,80,12,"Weekday",8,"May"
20,2020,"Art gallery",7,80,12,"Weekday",0,"May"
20,2020,"Lichfield",7,80,12,"Weekday",93,"May"
20,2020,"St Asaph St",7,80,12,"Weekday",43,"May"
21,2020,"Lichfield St ",6,83,12,"Weekday",55,"May"
21,2020,"Art gallery",6,83,12,"Weekday",0,"May"
21,2020,"The Crossing",6,83,12,"Weekday",7,"May"
21,2020,"Hereford St",6,83,12,"Weekday",11,"May"
21,2020,"St Asaph St",6,83,12,"Weekday",26,"May"
22,2020,"The Crossing",5,84,11,"Weekday",7,"May"
22,2020,"Lichfield St ",5,84,11,"Weekday",64,"May"
22,2020,"Art gallery",5,84,11,"Weekday",0,"May"
22,2020,"St Asaph St",5,84,11,"Weekday",22,"May"
23,2020,"Art gallery",4,85,10,"Weekday",0,"May"
23,2020,"The Crossing",4,85,10,"Weekday",7,"May"
23,2020,"Lichfield",4,85,10,"Weekday",93,"May"
23,2020,"Lichfield St ",4,85,10,"Weekday",64,"May"
0,2020,"Art gallery",3,85,10,"Weekday",0,"May"
0,2020,"The Crossing",3,85,10,"Weekday",7,"May"
0,2020,"St Asaph St",3,85,10,"Weekday",22,"May"
0,2020,"Lichfield",3,85,10,"Weekday",25,"May"
1,2020,"Lichfield",4,82,9,"Weekday",0,"May"
1,2020,"The Crossing",4,82,9,"Weekday",7,"May"
1,2020,"Art gallery",4,82,9,"Weekday",0,"May"
1,2020,"Lichfield St ",4,82,9,"Weekday",58,"May"
1,2020,"St Asaph St",4,82,9,"Weekday",22,"May"
1,2020,"Hereford St",4,82,9,"Weekday",11,"May"
2,2020,"Lichfield",3,82,10,"Weekday",0,"May"
2,2020,"Art gallery",3,82,10,"Weekday",0,"May"
2,2020,"The Crossing",3,82,10,"Weekday",7,"May"
2,2020,"Hereford St",3,82,10,"Weekday",11,"May"
2,2020,"Lichfield St ",3,82,10,"Weekday",58,"May"
3,2020,"St Asaph St",2,81,10,"Weekday",22,"May"
3,2020,"Art gallery",2,81,10,"Weekday",0,"May"
4,2020,"The Crossing",1,81,11,"Weekday",7,"May"
4,2020,"Lichfield St ",1,81,11,"Weekday",64,"May"
4,2020,"Art gallery",1,81,11,"Weekday",0,"May"
4,2020,"St Asaph St",1,81,11,"Weekday",22,"May"
4,2020,"Hereford St",1,81,11,"Weekday",12,"May"
4,2020,"Lichfield",1,81,11,"Weekday",0,"May"
5,2020,"Art gallery",-1,81,11,"Weekday",0,"May"
5,2020,"Lichfield",-1,81,11,"Weekday",2,"May"
5,2020,"The Crossing",-1,81,11,"Weekday",7,"May"
5,2020,"St Asaph St",-1,81,11,"Weekday",34,"May"
6,2020,"The Crossing",-2,81,12,"Weekday",7,"May"
6,2020,"Hereford St",-2,81,12,"Weekday",12,"May"
6,2020,"Art gallery",-2,81,12,"Weekday",0,"May"
6,2020,"St Asaph St",-2,81,12,"Weekday",46,"May"
6,2020,"Lichfield",-2,81,12,"Weekday",10,"May"
7,2020,"Art gallery",-3,81,12,"Weekday",13,"May"
7,2020,"St Asaph St",-3,81,12,"Weekday",40,"May"
7,2020,"Lichfield",-3,81,12,"Weekday",27,"May"
7,2020,"Lichfield St ",-3,81,12,"Weekday",27,"May"
7,2020,"Hereford St",-3,81,12,"Weekday",15,"May"
7,2020,"The Crossing",-3,81,12,"Weekday",8,"May"
8,2020,"The Crossing",-4,81,13,"Weekday",13,"May"
8,2020,"Hereford St",-4,81,13,"Weekday",25,"May"
8,2020,"St Asaph St",-4,81,13,"Weekday",46,"May"
8,2020,"Lichfield St ",-4,81,13,"Weekday",45,"May"
8,2020,"Lichfield",-4,81,13,"Weekday",66,"May"
9,2020,"St Asaph St",-4,80,14,"Weekday",54,"May"
9,2020,"Lichfield",-4,80,14,"Weekday",87,"May"
9,2020,"Hereford St",-4,80,14,"Weekday",38,"May"
10,2020,"Art gallery",0,63,14,"Weekday",100,"May"
10,2020,"The Crossing",0,63,14,"Weekday",36,"May"
10,2020,"Hereford St",0,63,14,"Weekday",40,"May"
10,2020,"Lichfield St ",0,63,14,"Weekday",55,"May"
11,2020,"Lichfield",6,49,14,"Weekday",93,"May"
11,2020,"Lichfield St ",6,49,14,"Weekday",67,"May"
11,2020,"The Crossing",6,49,14,"Weekday",48,"May"
11,2020,"Hereford St",6,49,14,"Weekday",39,"May"
12,2020,"The Crossing",11,36,15,"Weekday",60,"May"
12,2020,"Lichfield",11,36,15,"Weekday",93,"May"
12,2020,"Art gallery",11,36,15,"Weekday",100,"May"
12,2020,"St Asaph St",11,36,15,"Weekday",54,"May"
13,2020,"Lichfield St ",14,31,16,"Weekday",67,"May"
13,2020,"Art gallery",14,31,16,"Weekday",100,"May"
13,2020,"Lichfield",14,31,16,"Weekday",93,"May"
13,2020,"St Asaph St",14,31,16,"Weekday",57,"May"
13,2020,"Hereford St",14,31,16,"Weekday",42,"May"
14,2020,"The Crossing",16,28,16,"Weekday",57,"May"
14,2020,"St Asaph St",16,28,16,"Weekday",57,"May"
14,2020,"Art gallery",16,28,16,"Weekday",96,"May"
14,2020,"Lichfield St ",16,28,16,"Weekday",64,"May"
14,2020,"Hereford St",16,28,16,"Weekday",42,"May"
15,2020,"St Asaph St",17,28,17,"Weekday",40,"May"
15,2020,"Art gallery",17,28,17,"Weekday",83,"May"
15,2020,"The Crossing",17,28,17,"Weekday",38,"May"
15,2020,"Hereford St",17,28,17,"Weekday",40,"May"
16,2020,"Hereford St",17,27,18,"Weekday",34,"May"
16,2020,"Art gallery",17,27,18,"Weekday",61,"May"
16,2020,"The Crossing",17,27,18,"Weekday",28,"May"
16,2020,"Lichfield St ",17,27,18,"Weekday",55,"May"
16,2020,"St Asaph St",17,27,18,"Weekday",51,"May"
16,2020,"Lichfield",17,27,18,"Weekday",93,"May"
17,2020,"Lichfield St ",16,29,18,"Weekday",64,"May"
17,2020,"St Asaph St",16,29,18,"Weekday",58,"May"
17,2020,"Lichfield",16,29,18,"Weekday",93,"May"
17,2020,"The Crossing",16,29,18,"Weekday",17,"May"
17,2020,"Art gallery",16,29,18,"Weekday",10,"May"
18,2020,"The Crossing",11,39,16,"Weekday",11,"May"
18,2020,"Lichfield",11,39,16,"Weekday",93,"May"
18,2020,"Art gallery",11,39,16,"Weekday",0,"May"
18,2020,"Lichfield St ",11,39,16,"Weekday",64,"May"
18,2020,"Hereford St",11,39,16,"Weekday",17,"May"
18,2020,"St Asaph St",11,39,16,"Weekday",60,"May"
19,2020,"Art gallery",7,47,16,"Weekday",0,"May"
19,2020,"The Crossing",7,47,16,"Weekday",9,"May"
19,2020,"Lichfield",7,47,16,"Weekday",93,"May"
19,2020,"Lichfield St ",7,47,16,"Weekday",64,"May"
19,2020,"Hereford St",7,47,16,"Weekday",16,"May"
20,2020,"Hereford St",5,53,15,"Weekday",13,"May"
20,2020,"Lichfield",5,53,15,"Weekday",93,"May"
20,2020,"St Asaph St",5,53,15,"Weekday",49,"May"
21,2020,"Lichfield St ",4,59,16,"Weekday",36,"May"
21,2020,"The Crossing",4,59,16,"Weekday",8,"May"
21,2020,"Lichfield",4,59,16,"Weekday",93,"May"
21,2020,"Hereford St",4,59,16,"Weekday",12,"May"
21,2020,"St Asaph St",4,59,16,"Weekday",40,"May"
22,2020,"Lichfield St ",3,62,15,"Weekday",27,"May"
22,2020,"Art gallery",3,62,15,"Weekday",0,"May"
22,2020,"Hereford St",3,62,15,"Weekday",12,"May"
22,2020,"St Asaph St",3,62,15,"Weekday",40,"May"
23,2020,"The Crossing",2,63,16,"Weekday",7,"May"
23,2020,"St Asaph St",2,63,16,"Weekday",40,"May"
23,2020,"Lichfield",2,63,16,"Weekday",93,"May"
23,2020,"Lichfield St ",2,63,16,"Weekday",27,"May"
23,2020,"Hereford St",2,63,16,"Weekday",11,"May"
0,2020,"The Crossing",2,66,16,"Weekday",7,"May"
0,2020,"Lichfield St ",2,66,16,"Weekday",25,"May"
0,2020,"St Asaph St",2,66,16,"Weekday",39,"May"
0,2020,"Lichfield",2,66,16,"Weekday",24,"May"
0,2020,"Hereford St",2,66,16,"Weekday",11,"May"
1,2020,"Lichfield",2,73,15,"Weekday",0,"May"
1,2020,"The Crossing",2,73,15,"Weekday",7,"May"
1,2020,"Art gallery",2,73,15,"Weekday",0,"May"
1,2020,"Lichfield St ",2,73,15,"Weekday",25,"May"
1,2020,"St Asaph St",2,73,15,"Weekday",37,"May"
2,2020,"Lichfield",2,75,15,"Weekday",0,"May"
2,2020,"Art gallery",2,75,15,"Weekday",0,"May"
2,2020,"The Crossing",2,75,15,"Weekday",7,"May"
2,2020,"St Asaph St",2,75,15,"Weekday",36,"May"
2,2020,"Hereford St",2,75,15,"Weekday",11,"May"
2,2020,"Lichfield St ",2,75,15,"Weekday",25,"May"
3,2020,"Lichfield",2,76,15,"Weekday",0,"May"
3,2020,"The Crossing",2,76,15,"Weekday",7,"May"
3,2020,"Hereford St",2,76,15,"Weekday",11,"May"
3,2020,"Art gallery",2,76,15,"Weekday",0,"May"
4,2020,"The Crossing",1,78,15,"Weekday",7,"May"
4,2020,"Lichfield St ",1,78,15,"Weekday",27,"May"
4,2020,"Art gallery",1,78,15,"Weekday",0,"May"
4,2020,"St Asaph St",1,78,15,"Weekday",29,"May"
4,2020,"Hereford St",1,78,15,"Weekday",11,"May"
4,2020,"Lichfield",1,78,15,"Weekday",1,"May"
5,2020,"Art gallery",1,78,14,"Weekday",0,"May"
5,2020,"Lichfield",1,78,14,"Weekday",2,"May"
5,2020,"The Crossing",1,78,14,"Weekday",7,"May"
5,2020,"Lichfield St ",1,78,14,"Weekday",25,"May"
5,2020,"St Asaph St",1,78,14,"Weekday",40,"May"
5,2020,"Hereford St",1,78,14,"Weekday",12,"May"
6,2020,"The Crossing",2,78,14,"Weekday",7,"May"
6,2020,"Hereford St",2,78,14,"Weekday",12,"May"
6,2020,"Art gallery",2,78,14,"Weekday",0,"May"
6,2020,"St Asaph St",2,78,14,"Weekday",49,"May"
6,2020,"Lichfield St ",2,78,14,"Weekday",27,"May"
7,2020,"Art gallery",2,76,13,"Weekday",16,"May"
7,2020,"St Asaph St",2,76,13,"Weekday",37,"May"
7,2020,"Lichfield",2,76,13,"Weekday",26,"May"
7,2020,"Lichfield St ",2,76,13,"Weekday",27,"May"
7,2020,"Hereford St",2,76,13,"Weekday",13,"May"
7,2020,"The Crossing",2,76,13,"Weekday",8,"May"
8,2020,"Art gallery",2,77,13,"Weekday",71,"May"
8,2020,"The Crossing",2,77,13,"Weekday",12,"May"
8,2020,"Lichfield St ",2,77,13,"Weekday",45,"May"
8,2020,"Lichfield",2,77,13,"Weekday",62,"May"
9,2020,"The Crossing",2,78,13,"Weekday",21,"May"
9,2020,"Art gallery",2,78,13,"Weekday",53,"May"
9,2020,"Lichfield St ",2,78,13,"Weekday",55,"May"
9,2020,"St Asaph St",2,78,13,"Weekday",51,"May"
9,2020,"Hereford St",2,78,13,"Weekday",33,"May"
10,2020,"Art gallery",6,63,11,"Weekday",2,"May"
10,2020,"The Crossing",6,63,11,"Weekday",42,"May"
10,2020,"Hereford St",6,63,11,"Weekday",38,"May"
10,2020,"Lichfield St ",6,63,11,"Weekday",55,"May"
11,2020,"Lichfield",12,50,12,"Weekday",93,"May"
11,2020,"Art gallery",12,50,12,"Weekday",87,"May"
11,2020,"Lichfield St ",12,50,12,"Weekday",55,"May"
11,2020,"St Asaph St",12,50,12,"Weekday",57,"May"
